ISO2_code,Time,GDP
KGZ,1999,258.0480559
KGZ,2000,279.6217385
KGZ,2001,308.4112955
KGZ,2002,321.7267754
KGZ,2003,380.5058288
KGZ,2004,433.2338733
KGZ,2005,476.5481936
KGZ,2006,543.1135125
KGZ,2007,721.7715775
KGZ,2008,966.3885694
KGZ,2009,870.1988945
KGZ,2010,876.9544764
KGZ,2011,1117.401744
KGZ,2012,1168.622447
KGZ,2013,1269.663035
KGZ,2014,1264.526688
KGZ,2015,1105.651938
KGZ,2016,1103.274894
KGZ,2017,1221.390468
KGZ,2018,1283.520304
KGZ,2019,1421.999275
KGZ,2020,1229.517666
KGZ,2021,1349.997307
KGZ,2022,1739.720183
KGZ,2023,2138.222102
KGZ,2024,2419.265536
KHM,1960,
KHM,1961,
KHM,1962,
KHM,1963,
KHM,1964,
KHM,1965,
KHM,1966,
KHM,1967,
KHM,1968,
KHM,1969,
KHM,1970,
KHM,1971,
KHM,1972,
KHM,1973,
KHM,1974,
KHM,1975,113.8257892
KHM,1976,128.8277773
KHM,1977,126.3571175
KHM,1978,147.1015734
KHM,1979,142.2216171
KHM,1980,143.154318
KHM,1981,154.2538412
KHM,1982,159.206634
KHM,1983,166.6531993
KHM,1984,174.7058371
KHM,1985,182.4468523
KHM,1986,185.7599978
KHM,1987,158.1243754
KHM,1988,244.1095775
KHM,1989,191.2974924
KHM,1990,190.18147
KHM,1991,267.3363067
KHM,1992,307.0949224
KHM,1993,294.0593727
KHM,1994,302.1307855
KHM,1995,343.4852247
KHM,1996,324.655871
KHM,1997,297.5904196
KHM,1998,258.7809532
KHM,1999,286.7535964
KHM,2000,296.4266875
KHM,2001,327.5009843
KHM,2002,350.1472766
KHM,2003,386.6911239
KHM,2004,444.1990675
KHM,2005,525.7973251
KHM,2006,612.2526486
KHM,2007,731.6922951
KHM,2008,866.2839998
KHM,2009,875.7489362
KHM,2010,952.2746163
KHM,2011,1088.981528
KHM,2012,1192.80263
KHM,2013,1305.660097
KHM,2014,1431.563965
KHM,2015,1547.320104
KHM,2016,1675.195557
KHM,2017,1826.353917
KHM,2018,2036.673776
KHM,2019,2225.877055
KHM,2020,2081.739142
KHM,2021,2167.403242
KHM,2022,2325.0305
KHM,2023,2429.748535
KHM,2024,2627.879697
KIR,1960,
KIR,1961,
KIR,1962,
KIR,1963,
KIR,1964,
KIR,1965,
KIR,1966,
KIR,1967,
KIR,1968,
KIR,1969,
KIR,1970,201.0237747
KIR,1971,210.6685941
KIR,1972,256.1870001
KIR,1973,421.6269971
KIR,1974,1131.290751
KIR,1975,730.4417926
KIR,1976,548.0756417
KIR,1977,519.9438947
KIR,1978,610.7838526
KIR,1979,572.794606
KIR,1980,542.2535996
KIR,1981,567.7224971
KIR,1982,518.6224958
KIR,1983,483.1078211
KIR,1984,527.2914552
KIR,1985,392.9050654
KIR,1986,381.9187586
KIR,1987,423.8224733
KIR,1988,535.9151346
KIR,1989,514.6529482
KIR,1990,488.0675279
KIR,1991,540.1258611
KIR,1992,791.9961011
KIR,1993,747.7530208
KIR,1994,837.9717062
KIR,1995,844.4296059
KIR,1996,985.8859414
KIR,1997,953.1629984
KIR,1998,874.4843491
KIR,1999,887.4960195
KIR,2000,845.3672402
KIR,2001,718.8337871
KIR,2002,810.1087004
KIR,2003,1020.500339
KIR,2004,1083.268899
KIR,2005,1161.783417
KIR,2006,1123.19259
KIR,2007,1352.57814
KIR,2008,1410.622469
KIR,2009,1316.627539
KIR,2010,1522.100687
KIR,2011,1771.129268
KIR,2012,1843.553363
KIR,2013,1772.087183
KIR,2014,1736.705357
KIR,2015,1639.852747
KIR,2016,1742.667993
KIR,2017,1853.051227
KIR,2018,1912.738094
KIR,2019,1750.997719
KIR,2020,1751.78232
KIR,2021,2222.048295
KIR,2022,2069.767201
KIR,2023,2177.701141
KIR,2024,2288.634583
KNA,1960,221.5845861
KNA,1961,225.5991276
KNA,1962,230.2865411
KNA,1963,240.1396166
KNA,1964,256.4047152
KNA,1965,265.8231941
KNA,1966,289.9731087
KNA,1967,344.4571187
KNA,1968,309.0274103
KNA,1969,346.5920273
KNA,1970,365.4216921
KNA,1971,443.9385253
KNA,1972,521.0830313
KNA,1973,551.4133632
KNA,1974,720.5372058
KNA,1975,765.1253337
KNA,1976,692.1393288
KNA,1977,1026.253432
KNA,1978,1143.840001
KNA,1979,1367.339966
KNA,1980,1597.648991
KNA,1981,1894.442102
KNA,1982,2022.529442
KNA,1983,2052.111165
KNA,1984,2341.407729
KNA,1985,2650.986469
KNA,1986,3140.112095
KNA,1987,3573.284032
KNA,1988,4205.654683
KNA,1989,4723.453519
KNA,1990,5373.44824
KNA,1991,5464.610257
KNA,1992,5947.121136
KNA,1993,6395.314377
KNA,1994,7065.28292
KNA,1995,7406.444861
KNA,1996,7788.428399
KNA,1997,8626.722575
KNA,1998,8710.789841
KNA,1999,9116.28628
KNA,2000,9319.655451
KNA,2001,10022.59192
KNA,2002,10453.65871
KNA,2003,10175.62954
KNA,2004,10944.61837
KNA,2005,11783.78672
KNA,2006,13837.84953
KNA,2007,14757.95798
KNA,2008,16604.94486
KNA,2009,16503.41193
KNA,2010,16622.94579
KNA,2011,17832.45729
KNA,2012,17532.0559
KNA,2013,18580.13019
KNA,2014,20219.39542
KNA,2015,20328.80035
KNA,2016,21387.54155
KNA,2017,22464.98996
KNA,2018,22901.38164
KNA,2019,23595.49232
KNA,2020,18859.01904
KNA,2021,18361.14497
KNA,2022,20985.01122
KNA,2023,22600.45023
KNA,2024,22771.41689
KOR,1960,158.2741359
KOR,1961,93.83138319
KOR,1962,106.1597028
KOR,1963,146.3024926
KOR,1964,123.6063745
KOR,1965,108.7231124
KOR,1966,133.4798344
KOR,1967,161.1594433
KOR,1968,198.4348844
KOR,1969,243.4261377
KOR,1970,279.3087463
KOR,1971,301.1787367
KOR,1972,324.1928112
KOR,1973,406.8970935
KOR,1974,563.3524758
KOR,1975,617.4560619
KOR,1976,834.134208
KOR,1977,1055.880041
KOR,1978,1405.822374
KOR,1979,1783.622313
KOR,1980,1715.4224
KOR,1981,1883.45598
KOR,1982,1992.516778
KOR,1983,2198.939291
KOR,1984,2413.276501
KOR,1985,2482.399956
KOR,1986,2834.89034
KOR,1987,3554.606009
KOR,1988,4748.640644
KOR,1989,5817.065567
KOR,1990,6609.997283
KOR,1991,7636.948064
KOR,1992,8126.662062
KOR,1993,8884.919464
KOR,1994,10385.39046
KOR,1995,12564.72437
KOR,1996,13402.9946
KOR,1997,12398.49045
KOR,1998,8281.719483
KOR,1999,10672.44756
KOR,2000,12257.02066
KOR,2001,11561.20717
KOR,2002,13165.08362
KOR,2003,14672.80575
KOR,2004,16496.13162
KOR,2005,19402.50263
KOR,2006,21743.47745
KOR,2007,24086.41044
KOR,2008,21350.42798
KOR,2009,19143.85161
KOR,2010,23079.26013
KOR,2011,25097.59543
KOR,2012,25459.1689
KOR,2013,27179.51701
KOR,2014,29252.93124
KOR,2015,28737.43917
KOR,2016,29280.44032
KOR,2017,31600.73587
KOR,2018,33447.15628
KOR,2019,31902.4169
KOR,2020,31721.29891
KOR,2021,35125.5225
KOR,2022,32394.68337
KOR,2023,33121.37129
KOR,2024,
KWT,1960,
KWT,1961,
KWT,1962,4748.392844
KWT,1963,4444.523086
KWT,1964,4378.784298
KWT,1965,4023.990378
KWT,1966,4176.110382
KWT,1967,3887.34562
KWT,1968,3871.945592
KWT,1969,3694.964978
KWT,1970,3551.587107
KWT,1971,4485.608427
KWT,1972,4835.691046
KWT,1973,5532.43234
KWT,1974,12526.60317
KWT,1975,10881.72164
KWT,1976,11141.19814
KWT,1977,11237.79672
KWT,1978,11567.06537
KWT,1979,17385.89429
KWT,1980,19031.90519
KWT,1981,15825.19192
KWT,1982,12978.895
KWT,1983,11965.33905
KWT,1984,11918.61689
KWT,1985,11321.66355
KWT,1986,9076.708852
KWT,1987,10895.65003
KWT,1988,9692.347546
KWT,1989,10964.69291
KWT,1990,10937.54153
KWT,1991,8147.108073
KWT,1992,12146.19506
KWT,1993,14317.72094
KWT,1994,14929.74411
KWT,1995,16168.1656
KWT,1996,18201.09586
KWT,1997,16977.38956
KWT,1998,14066.95096
KWT,1999,15853.62644
KWT,2000,19296.34717
KWT,2001,17374.23187
KWT,2002,18512.7523
KWT,2003,22690.65518
KWT,2004,27552.28274
KWT,2005,36122.61427
KWT,2006,42946.63741
KWT,2007,45709.41329
KWT,2008,55585.18893
KWT,2009,37907.10013
KWT,2010,39212.25222
KWT,2011,49169.6064
KWT,2012,52155.22255
KWT,2013,49651.04397
KWT,2014,44368.78137
KWT,2015,29882.21269
KWT,2016,27323.68906
KWT,2017,29047.65358
KWT,2018,32067.96237
KWT,2019,31707.87375
KWT,2020,25236.07555
KWT,2021,34018.63429
KWT,2022,39981.7691
KWT,2023,34075.84904
KWT,2024,32213.86223
LAC,1960,320.0585322
LAC,1961,344.8498904
LAC,1962,346.6458355
LAC,1963,370.5822782
LAC,1964,413.4690846
LAC,1965,436.1574381
LAC,1966,469.4383557
LAC,1967,464.882162
LAC,1968,487.3740796
LAC,1969,532.3084923
LAC,1970,564.2965544
LAC,1971,609.4536176
LAC,1972,676.6361462
LAC,1973,884.1562249
LAC,1974,1135.196686
LAC,1975,1195.229809
LAC,1976,1270.530786
LAC,1977,1346.05772
LAC,1978,1597.106815
LAC,1979,1716.891273
LAC,1980,2027.736192
LAC,1981,2277.605738
LAC,1982,2056.027201
LAC,1983,1736.099854
LAC,1984,1824.101495
LAC,1985,1757.735843
LAC,1986,1745.029357
LAC,1987,1875.183901
LAC,1988,1999.650771
LAC,1989,2229.907821
LAC,1990,2425.459
LAC,1991,2561.130059
LAC,1992,2729.072417
LAC,1993,3232.89345
LAC,1994,3757.133682
LAC,1995,3937.416427
LAC,1996,4230.163898
LAC,1997,4542.980053
LAC,1998,4507.538211
LAC,1999,3936.83333
LAC,2000,4290.89717
LAC,2001,4122.797336
LAC,2002,3658.161064
LAC,2003,3686.288601
LAC,2004,4149.538593
LAC,2005,4960.451044
LAC,2006,5717.845512
LAC,2007,6672.179322
LAC,2008,7623.438678
LAC,2009,6981.207788
LAC,2010,8637.624734
LAC,2011,9979.980443
LAC,2012,9823.233651
LAC,2013,9971.165122
LAC,2014,9905.721868
LAC,2015,8307.333696
LAC,2016,7975.721648
LAC,2017,8811.135554
LAC,2018,8468.201284
LAC,2019,8266.474712
LAC,2020,6892.381716
LAC,2021,7955.361334
LAC,2022,9093.652742
LAC,2023,10166.92867
LAC,2024,10344.6689
LAO,1960,
LAO,1961,
LAO,1962,
LAO,1963,
LAO,1964,
LAO,1965,
LAO,1966,
LAO,1967,
LAO,1968,
LAO,1969,
LAO,1970,
LAO,1971,
LAO,1972,
LAO,1973,
LAO,1974,
LAO,1975,
LAO,1976,
LAO,1977,
LAO,1978,
LAO,1979,
LAO,1980,
LAO,1981,
LAO,1982,
LAO,1983,
LAO,1984,483.0177817
LAO,1985,632.8010983
LAO,1986,461.9115524
LAO,1987,274.7295853
LAO,1988,147.0709429
LAO,1989,170.3772968
LAO,1990,200.7349055
LAO,1991,231.8062275
LAO,1992,247.3452862
LAO,1993,283.4005733
LAO,1994,320.968129
LAO,1995,357.7581622
LAO,1996,371.3418792
LAO,1997,339.0931924
LAO,1998,243.9239625
LAO,1999,272.325307
LAO,2000,318.7498522
LAO,2001,320.3160054
LAO,2002,313.3508171
LAO,2003,355.0972162
LAO,2004,409.2962983
LAO,2005,466.061507
LAO,2006,579.3919474
LAO,2007,697.3230137
LAO,2008,885.7473761
LAO,2009,935.0323728
LAO,2010,1125.916102
LAO,2011,1361.547044
LAO,2012,1563.565077
LAO,2013,1812.517744
LAO,2014,1981.039109
LAO,2015,2121.013391
LAO,2016,2303.22156
LAO,2017,2432.430595
LAO,2018,2545.107542
LAO,2019,2589.32081
LAO,2020,2583.777307
LAO,2021,2526.05105
LAO,2022,2046.404403
LAO,2023,2066.949798
LAO,2024,2123.979094
LBN,1960,
LBN,1961,
LBN,1962,
LBN,1963,
LBN,1964,
LBN,1965,
LBN,1966,
LBN,1967,
LBN,1968,
LBN,1969,
LBN,1970,
LBN,1971,
LBN,1972,
LBN,1973,
LBN,1974,
LBN,1975,
LBN,1976,
LBN,1977,
LBN,1978,
LBN,1979,
LBN,1980,
LBN,1981,
LBN,1982,
LBN,1983,
LBN,1984,
LBN,1985,
LBN,1986,
LBN,1987,
LBN,1988,959.1539019
LBN,1989,771.0011212
LBN,1990,789.5263385
LBN,1991,1278.421257
LBN,1992,1559.381006
LBN,1993,2078.638642
LBN,1994,2467.769427
LBN,1995,2958.74264
LBN,1996,3393.050907
LBN,1997,3834.059079
LBN,1998,4124.855279
LBN,1999,4086.938728
LBN,2000,3986.835139
LBN,2001,4009.559298
LBN,2002,4290.852838
LBN,2003,4437.715885
LBN,2004,4600.683714
LBN,2005,4602.198046
LBN,2006,4635.251412
LBN,2007,5125.2581
LBN,2008,5912.045328
LBN,2009,7090.854939
LBN,2010,7625.810516
LBN,2011,7834.962571
LBN,2012,8406.984056
LBN,2013,8162.379294
LBN,2014,7577.64133
LBN,2015,7714.11
LBN,2016,8089.012088
LBN,2017,8608.21085
LBN,2018,9174.536662
LBN,2019,8905.880055
LBN,2020,5561.19167
LBN,2021,4045.373911
LBN,2022,3654.358455
LBN,2023,3477.724898
LBN,2024,
LBR,1960,167.1714982
LBR,1961,157.5046865
LBR,1962,160.280325
LBR,1963,163.1312662
LBR,1964,173.9264903
LBR,1965,177.5624324
LBR,1966,184.5836892
LBR,1967,192.150747
LBR,1968,198.6471048
LBR,1969,214.7179116
LBR,1970,220.2938481
LBR,1971,227.0782014
LBR,1972,238.6109797
LBR,1973,244.3617279
LBR,1974,299.4136607
LBR,1975,345.6489356
LBR,1976,347.4984567
LBR,1977,381.0891049
LBR,1978,394.4680783
LBR,1979,434.6997645
LBR,1980,443.0271717
LBR,1981,426.0549398
LBR,1982,422.4461425
LBR,1983,390.7597267
LBR,1984,390.407958
LBR,1985,379.951476
LBR,1986,364.2886692
LBR,1987,409.2159401
LBR,1988,424.3257193
LBR,1989,312.2892554
LBR,1990,172.8676101
LBR,1991,177.8670066
LBR,1992,107.8428014
LBR,1993,74.42720286
LBR,1994,61.49043131
LBR,1995,62.14381406
LBR,1996,71.40652487
LBR,1997,122.6279937
LBR,1998,134.6753934
LBR,1999,156.5731669
LBR,2000,298.4853406
LBR,2001,300.4638286
LBR,2002,299.5364455
LBR,2003,239.7795567
LBR,2004,284.140224
LBR,2005,287.4873334
LBR,2006,320.5580862
LBR,2007,374.2113081
LBR,2008,451.7138563
LBR,2009,448.386367
LBR,2010,492.252808
LBR,2011,568.0878655
LBR,2012,638.3687515
LBR,2013,710.7445709
LBR,2014,706.7144901
LBR,2015,692.5900824
LBR,2016,714.6130631
LBR,2017,699.2690957
LBR,2018,692.2031271
LBR,2019,658.1641808
LBR,2020,616.787867
LBR,2021,667.9661051
LBR,2022,744.6171752
LBR,2023,799.1944702
LBR,2024,846.2773684
LBY,1960,269.0380731
LBY,1961,285.3415809
LBY,1962,382.0845057
LBY,1963,527.8619395
LBY,1964,764.8983894
LBY,1965,1000.534741
LBY,1966,1250.600188
LBY,1967,1436.618033
LBY,1968,1971.866325
LBY,1969,2174.950457
LBY,1970,2209.581176
LBY,1971,2442.582808
LBY,1972,2829.801452
LBY,1973,3727.385499
LBY,1974,6213.500275
LBY,1975,5720.626911
LBY,1976,7017.743407
LBY,1977,7783.460091
LBY,1978,7251.837542
LBY,1979,9442.759333
LBY,1980,11959.52227
LBY,1981,10044.041
LBY,1982,9063.698513
LBY,1983,8927.364428
LBY,1984,7811.069373
LBY,1985,8087.363068
LBY,1986,6018.913452
LBY,1987,6464.73284
LBY,1988,5736.28244
LBY,1989,5792.579163
LBY,1990,6502.278866
LBY,1991,7039.83392
LBY,1992,7302.689087
LBY,1993,6477.870358
LBY,1994,5933.291214
LBY,1995,5205.257064
LBY,1996,5591.020275
LBY,1997,6061.81366
LBY,1998,5301.083548
LBY,1999,6894.518755
LBY,2000,7214.100404
LBY,2001,6312.800305
LBY,2002,3718.294347
LBY,2003,4674.099432
LBY,2004,5773.763332
LBY,2005,8079.249573
LBY,2006,10048.84804
LBY,2007,11144.94484
LBY,2008,13906.14078
LBY,2009,9551.054039
LBY,2010,11600.90686
LBY,2011,7593.839153
LBY,2012,14975.89028
LBY,2013,11951.71341
LBY,2014,8926.420746
LBY,2015,7458.489178
LBY,2016,7525.802993
LBY,2017,9965.832367
LBY,2018,11196.58548
LBY,2019,9963.194891
LBY,2020,6650.338106
LBY,2021,4935.827873
LBY,2022,5986.636949
LBY,2023,6172.812469
LBY,2024,6318.40314
LCA,1960,
LCA,1961,
LCA,1962,
LCA,1963,
LCA,1964,
LCA,1965,
LCA,1966,
LCA,1967,
LCA,1968,
LCA,1969,
LCA,1970,
LCA,1971,
LCA,1972,
LCA,1973,
LCA,1974,
LCA,1975,
LCA,1976,
LCA,1977,
LCA,1978,
LCA,1979,
LCA,1980,1428.203289
LCA,1981,1604.777284
LCA,1982,1489.461384
LCA,1983,1575.741635
LCA,1984,1979.12504
LCA,1985,2202.281254
LCA,1986,2590.693315
LCA,1987,2818.914751
LCA,1988,3182.441701
LCA,1989,3565.010158
LCA,1990,4204.571619
LCA,1991,4398.679069
LCA,1992,4759.838678
LCA,1993,4764.724648
LCA,1994,4892.067336
LCA,1995,5147.92024
LCA,1996,5244.016651
LCA,1997,5282.370114
LCA,1998,5672.513738
LCA,1999,5882.83399
LCA,2000,5879.561914
LCA,2001,5570.452471
LCA,2002,5567.894284
LCA,2003,6058.606221
LCA,2004,6494.600349
LCA,2005,6863.436419
LCA,2006,7611.178567
LCA,2007,7964.382115
LCA,2008,8516.960755
LCA,2009,8250.521807
LCA,2010,8673.687203
LCA,2011,9128.99442
LCA,2012,9260.300066
LCA,2013,9577.217338
LCA,2014,10044.82184
LCA,2015,10334.98608
LCA,2016,10638.12694
LCA,2017,11333.11238
LCA,2018,11642.69847
LCA,2019,11794.05972
LCA,2020,8411.074749
LCA,2021,10459.13212
LCA,2022,13103.82431
LCA,2023,13554.76848
LCA,2024,14181.63034
LCN,1960,361.6772942
LCN,1961,389.5116288
LCN,1962,398.1859169
LCN,1963,421.0829146
LCN,1964,455.4072026
LCN,1965,476.3575679
LCN,1966,510.8119099
LCN,1967,507.6048761
LCN,1968,530.9847149
LCN,1969,578.3625368
LCN,1970,615.6027248
LCN,1971,669.9933694
LCN,1972,735.9234296
LCN,1973,955.884995
LCN,1974,1209.615699
LCN,1975,1238.891691
LCN,1976,1327.71385
LCN,1977,1425.515761
LCN,1978,1670.827959
LCN,1979,1833.384061
LCN,1980,2179.662499
LCN,1981,2435.223273
LCN,1982,2193.727097
LCN,1983,1894.896593
LCN,1984,1952.572287
LCN,1985,1891.262165
LCN,1986,1876.849741
LCN,1987,1974.953008
LCN,1988,2123.833749
LCN,1989,2300.789137
LCN,1990,2501.00479
LCN,1991,2651.246118
LCN,1992,2842.864093
LCN,1993,3304.968502
LCN,1994,3795.036812
LCN,1995,4036.912887
LCN,1996,4295.184845
LCN,1997,4634.547769
LCN,1998,4618.670222
LCN,1999,4110.883782
LCN,2000,4472.562668
LCN,2001,4326.619191
LCN,2002,3839.177865
LCN,2003,3862.11886
LCN,2004,4385.877024
LCN,2005,5229.873373
LCN,2006,6047.704176
LCN,2007,7035.765126
LCN,2008,8077.92472
LCN,2009,7495.022105
LCN,2010,9183.095644
LCN,2011,10333.41168
LCN,2012,10343.77598
LCN,2013,10490.17202
LCN,2014,10582.04735
LCN,2015,8758.631461
LCN,2016,8460.655436
LCN,2017,9308.696171
LCN,2018,9032.038483
LCN,2019,8830.227822
LCN,2020,7445.296453
LCN,2021,8597.53194
LCN,2022,9716.032667
LCN,2023,10838.82795
LCN,2024,11044.67966
LDC,1960,114.7422291
LDC,1961,117.137585
LDC,1962,123.7803484
LDC,1963,138.7285052
LDC,1964,122.8368195
LDC,1965,134.7508432
LDC,1966,143.1656612
LDC,1967,141.8202912
LDC,1968,147.4771304
LDC,1969,158.9749482
LDC,1970,150.0290247
LDC,1971,153.9969223
LDC,1972,155.5415561
LDC,1973,184.4003048
LDC,1974,223.7149898
LDC,1975,262.7088692
LDC,1976,236.242725
LDC,1977,253.9592555
LDC,1978,291.5727459
LDC,1979,311.3265691
LDC,1980,334.2123926
LDC,1981,335.0215847
LDC,1982,330.9811121
LDC,1983,318.6128488
LDC,1984,315.2763902
LDC,1985,335.4408057
LDC,1986,284.4490397
LDC,1987,294.6898241
LDC,1988,315.0067209
LDC,1989,329.5055273
LDC,1990,369.8717812
LDC,1991,390.6560719
LDC,1992,300.6805552
LDC,1993,302.7188316
LDC,1994,289.313723
LDC,1995,288.8937719
LDC,1996,296.4496514
LDC,1997,301.7760291
LDC,1998,298.2541515
LDC,1999,299.930512
LDC,2000,332.6859201
LDC,2001,313.1296022
LDC,2002,334.0684519
LDC,2003,368.9955512
LDC,2004,416.1237575
LDC,2005,481.3816564
LDC,2006,544.2658571
LDC,2007,637.5613754
LDC,2008,763.4388405
LDC,2009,738.6114924
LDC,2010,815.331867
LDC,2011,908.8455748
LDC,2012,929.4890144
LDC,2013,986.6279516
LDC,2014,1035.12745
LDC,2015,970.9165964
LDC,2016,963.9465482
LDC,2017,1030.330022
LDC,2018,1072.374861
LDC,2019,1104.186332
LDC,2020,1088.704909
LDC,2021,1161.529355
LDC,2022,1273.789792
LDC,2023,1254.232793
LDC,2024,1325.309354
LIC,1960,
LIC,1961,
LIC,1962,
LIC,1963,
LIC,1964,
LIC,1965,
LIC,1966,
LIC,1967,126.316972
LIC,1968,133.5855925
LIC,1969,151.3621648
LIC,1970,150.4996776
LIC,1971,163.4444856
LIC,1972,178.3055128
LIC,1973,207.7380776
LIC,1974,253.0878685
LIC,1975,291.5112119
LIC,1976,298.5225771
LIC,1977,336.7896881
LIC,1978,381.4464078
LIC,1979,391.772324
LIC,1980,421.4082271
LIC,1981,422.2178783
LIC,1982,416.2680004
LIC,1983,387.7763056
LIC,1984,371.5908253
LIC,1985,339.374342
LIC,1986,348.1576251
LIC,1987,356.7311826
LIC,1988,376.447068
LIC,1989,397.1800906
LIC,1990,487.0193249
LIC,1991,532.0458957
LIC,1992,355.9223472
LIC,1993,381.5476366
LIC,1994,352.8581614
LIC,1995,313.2979277
LIC,1996,289.5738253
LIC,1997,302.9847034
LIC,1998,301.0084697
LIC,1999,296.1631187
LIC,2000,360.0843011
LIC,2001,329.9299715
LIC,2002,356.4365354
LIC,2003,386.9235394
LIC,2004,444.4992583
LIC,2005,520.2901485
LIC,2006,585.1917749
LIC,2007,686.4136511
LIC,2008,793.9449514
LIC,2009,753.8561978
LIC,2010,820.5629151
LIC,2011,868.5303574
LIC,2012,772.4479986
LIC,2013,767.5443854
LIC,2014,789.2845303
LIC,2015,736.645564
LIC,2016,630.7698559
LIC,2017,635.4754494
LIC,2018,647.1633972
LIC,2019,654.9409479
LIC,2020,607.9647537
LIC,2021,643.369305
LIC,2022,723.5046389
LIC,2023,697.1711915
LIC,2024,746.9347888
LIE,1960,
LIE,1961,
LIE,1962,
LIE,1963,
LIE,1964,
LIE,1965,
LIE,1966,
LIE,1967,
LIE,1968,
LIE,1969,
LIE,1970,4262.032206
LIE,1971,4856.009043
LIE,1972,5645.232664
LIE,1973,7282.37356
LIE,1974,8271.735315
LIE,1975,10332.51287
LIE,1976,11326.34884
LIE,1977,12416.8693
LIE,1978,17456.93095
LIE,1979,19674.41268
LIE,1980,20958.73953
LIE,1981,19929.41028
LIE,1982,19885.61266
LIE,1983,19814.85385
LIE,1984,18898.36787
LIE,1985,19684.26269
LIE,1986,28612.8865
LIE,1987,38206.22695
LIE,1988,41568.54412
LIE,1989,39551.6404
LIE,1990,49457.56093
LIE,1991,50811.74645
LIE,1992,55057.11106
LIE,1993,55604.548
LIE,1994,63935.99024
LIE,1995,78909.70434
LIE,1996,80688.71825
LIE,1997,73590.86203
LIE,1998,78302.99059
LIE,1999,82682.28488
LIE,2000,76087.91111
LIE,2001,75067.80017
LIE,2002,79795.17859
LIE,2003,90108.36736
LIE,2004,100280.8314
LIE,2005,105295.057
LIE,2006,114167.9392
LIE,2007,130492.5953
LIE,2008,143249.2273
LIE,2009,126024.7146
LIE,2010,141089.8128
LIE,2011,158066.3694
LIE,2012,148842.0351
LIE,2013,172823.6078
LIE,2014,178735.153
LIE,2015,167187.1573
LIE,2016,165375.4914
LIE,2017,170547.0923
LIE,2018,174988.7751
LIE,2019,166907.8393
LIE,2020,164671.0936
LIE,2021,201944.8303
LIE,2022,186821.8818
LIE,2023,207973.6177
LIE,2024,
LKA,1960,145.9287013
LKA,1961,145.9009451
LKA,1962,141.3831978
LKA,1963,119.3523324
LKA,1964,122.941809
LKA,1965,155.5669848
LKA,1966,156.6060322
LKA,1967,162.2948231
LKA,1968,153.4876475
LKA,1969,163.6065799
LKA,1970,186.9007918
LKA,1971,188.7608022
LKA,1972,199.3828929
LKA,1973,220.1702392
LKA,1974,268.650905
LKA,1975,279.8215826
LKA,1976,260.301495
LKA,1977,292.1489925
LKA,1978,190.9964646
LKA,1979,230.7750694
LKA,1980,271.0552901
LKA,1981,292.4513598
LKA,1982,311.9578789
LKA,1983,335.8231517
LKA,1984,391.3696176
LKA,1985,384.6115377
LKA,1986,407.1646005
LKA,1987,419.8244094
LKA,1988,434.0155528
LKA,1989,430.0238897
LKA,1990,491.2136862
LKA,1991,546.2925156
LKA,1992,579.6551176
LKA,1993,607.2318471
LKA,1994,678.268012
LKA,1995,741.8382553
LKA,1996,776.1923711
LKA,1997,827.0357561
LKA,1998,849.3746128
LKA,1999,826.4212281
LKA,2000,846.4608133
LKA,2001,803.5440266
LKA,2002,834.9360149
LKA,2003,946.3822551
LKA,2004,1028.620681
LKA,2005,1207.219948
LKA,2006,1389.506256
LKA,2007,1578.634511
LKA,2008,1973.584769
LKA,2009,2026.6594
LKA,2010,2808.367792
LKA,2011,3224.957363
LKA,2012,3327.776124
LKA,2013,3740.615893
LKA,2014,3971.919131
LKA,2015,4057.715835
LKA,2016,4149.191908
LKA,2017,4398.888281
LKA,2018,4358.560959
LKA,2019,4081.947727
LKA,2020,3847.601377
LKA,2021,3996.9624
LKA,2022,3342.636503
LKA,2023,3798.890166
LKA,2024,4515.567873
LMC,1960,104.4118772
LMC,1961,108.5747169
LMC,1962,107.5616171
LMC,1963,116.0995783
LMC,1964,127.291256
LMC,1965,133.1016018
LMC,1966,118.626744
LMC,1967,123.6209749
LMC,1968,128.0963554
LMC,1969,138.5187963
LMC,1970,146.4918509
LMC,1971,149.0790595
LMC,1972,155.4935339
LMC,1973,178.5347566
LMC,1974,215.5142118
LMC,1975,230.3566369
LMC,1976,237.6829025
LMC,1977,260.5651361
LMC,1978,287.5880679
LMC,1979,325.2776452
LMC,1980,386.2803031
LMC,1981,466.7987968
LMC,1982,452.0136757
LMC,1983,417.753099
LMC,1984,391.0376291
LMC,1985,406.949319
LMC,1986,398.8253039
LMC,1987,424.3040045
LMC,1988,427.2398452
LMC,1989,408.5877782
LMC,1990,433.1841778
LMC,1991,405.0292526
LMC,1992,413.3391287
LMC,1993,408.7874776
LMC,1994,449.550878
LMC,1995,522.3133352
LMC,1996,582.1389616
LMC,1997,597.8764809
LMC,1998,597.9210432
LMC,1999,540.2349481
LMC,2000,558.9730588
LMC,2001,553.5186928
LMC,2002,572.7496224
LMC,2003,638.2291324
LMC,2004,721.1592548
LMC,2005,815.9864701
LMC,2006,938.650084
LMC,2007,1128.053747
LMC,2008,1225.819072
LMC,2009,1256.463464
LMC,2010,1486.733238
LMC,2011,1631.114304
LMC,2012,1695.304455
LMC,2013,1763.789031
LMC,2014,1874.775474
LMC,2015,1843.92246
LMC,2016,1892.70524
