,year,name,alpha_2,abb,christian,islam,buddhist,judaism,nonrelig,other,pop
2835,2005,Jamaica,JM,JAM,0.7134641509433962,0.0008807547169811321,0.00012037735849056604,0.00019660377358490566,0.2235743396226415,0.06176377358490566,2650000
2836,2006,Jamaica,JM,JAM,0.7126409940357408,0.0008104039577902462,0.00011918804174047421,0.00019540860761839502,0.21983543083114418,0.06491974609584437,2676443
2837,2007,Jamaica,JM,JAM,0.7090603878443021,0.0007389089944204079,0.0001179306125758257,0.00019347991125721404,0.21532766283637864,0.07292092015360463,2713460
2838,2008,Jamaica,JM,JAM,0.7033664381153687,0.0006672422129100677,0.00011597909186921328,0.00019100306692211062,0.21028024172942222,0.08430302727175859,2759118
2839,2009,Jamaica,JM,JAM,0.6961925815005238,0.0005964819303677593,0.00011417453765536718,0.00018815679258470168,0.20490737101567322,0.0976487514605271,2811485
2840,2010,Jamaica,JM,JAM,0.6881333598268163,0.0005274294698166023,0.00011224870408522536,0.00018510578220265423,0.19939831905822641,0.11164353715885283,2868630
2841,1945,Jordan,JO,JOR,0.04788213627992634,0.89,0.0,0.0,0.0,0.06211786372007366,1086000
2842,1946,Jordan,JO,JOR,0.051367821868069534,0.9062863800343225,0.0,0.0,0.0,0.04160954486245369,1112389
2843,1947,Jordan,JO,JOR,0.05432713209822869,0.9191610100556779,0.0,0.0,0.0,0.024358196709815857,1140848
2844,1948,Jordan,JO,JOR,0.05675232152676031,0.9288873406351711,0.0,0.0,0.0,0.011213170630082342,1171212
2845,1949,Jordan,JO,JOR,0.0586420702109253,0.9357401250044668,0.0,0.0,0.0,0.002896161194431725,1203317
2846,1950,Jordan,JO,JOR,0.06,0.9399919159256265,0.0,0.0,0.0,8.084074373484236e-06,1237000
2847,1951,Jordan,JO,JOR,0.06085265378767341,0.9403951705739756,0.0,0.0,0.0,0.001550351048824664,1272615
2848,1952,Jordan,JO,JOR,0.061302600133684534,0.9370866233056706,0.0,0.0,0.0,0.00507802842780272,1310548
2849,1953,Jordan,JO,JOR,0.061462738547922814,0.932246318869422,0.0,0.0,0.0,0.00906511721572669,1350672
2850,1954,Jordan,JO,JOR,0.06143600523812806,0.9278235348174696,0.0,0.0,0.0,0.012151940175063753,1392864
2851,1955,Jordan,JO,JOR,0.061315240083507305,0.9255393180236604,0.0,0.0,0.0,0.01314544189283229,1437000
2852,1956,Jordan,JO,JOR,0.06126231915576961,0.9263190426525414,0.0,0.0,0.0,0.011879312167424034,1485187
2853,1957,Jordan,JO,JOR,0.061217164215985914,0.929131410764961,0.0,0.0,0.0,0.00948950581478524,1537804
2854,1958,Jordan,JO,JOR,0.06095246230511907,0.9327201490334308,0.0,0.0,0.0,0.006769564720380171,1592126
2855,1959,Jordan,JO,JOR,0.06027170980022268,0.9360028247900856,0.0,0.0,0.0,0.0043964138293165565,1645432
2856,1960,Jordan,JO,JOR,0.058997050147492625,0.9380530973451328,0.0,0.0,0.0,0.0029498525073746312,1695000
2857,1961,Jordan,JO,JOR,0.05692555848680191,0.9390764157900732,0.0,0.0,0.0009520478520534895,0.0022135831629618297,1738358
2858,1962,Jordan,JO,JOR,0.05427440778717807,0.9398296245371272,0.0,0.0,0.0033108558942236393,0.001614077410454991,1777486
2859,1963,Jordan,JO,JOR,0.051481141969955985,0.9402951548034917,0.0,0.0,0.0063787792450181275,0.0011385564887534513,1816335
2860,1964,Jordan,JO,JOR,0.048966676278313116,0.9404520845078909,0.0,0.0,0.009498315092723697,0.0007816635608137478,1858856
2861,1965,Jordan,JO,JOR,0.04713462545835516,0.9402828706128863,0.0,0.0,0.012042954426401258,0.0005395495023572551,1909000
2862,1966,Jordan,JO,JOR,0.04641351066726362,0.9390619541447353,0.0,0.0,0.01436076276372811,0.0003630373243946378,1972249
2863,1967,Jordan,JO,JOR,0.04670655232539119,0.9366715478015119,0.0,0.0,0.016793284834481677,0.00021337671830513457,2048021
2864,1968,Jordan,JO,JOR,0.047621751254827746,0.9339264037718267,0.0,0.0,0.018813149027599407,9.994514747539966e-05,2131169
2865,1969,Jordan,JO,JOR,0.04881516053136751,0.9315132334331132,0.0,0.0,0.019996887047183793,2.8873765251776978e-05,2216545
2866,1970,Jordan,JO,JOR,0.05,0.9299956502827316,0.0,0.0,0.02,4.349717268377555e-06,2299000
2867,1971,Jordan,JO,JOR,0.05200848683009341,0.9293893217881105,0.0,0.0,0.017291811384188557,0.0012230772943717038,2382515
2868,1972,Jordan,JO,JOR,0.055008394952989884,0.9292532944321304,0.0,0.0,0.01206015546449105,0.003983352573453815,2470532
2869,1973,Jordan,JO,JOR,0.05789117399419888,0.929409238857749,0.0,0.0,0.006329066896719749,0.0070814843898789675,2557091
2870,1974,Jordan,JO,JOR,0.05971664871807613,0.9297023442161599,0.0,0.0,0.0018135726242710717,0.00949650505095718,2636233
2871,1975,Jordan,JO,JOR,0.05965951147298298,0.93,0.0,0.0,0.0,0.010340488527017024,2702000
2872,1976,Jordan,JO,JOR,0.057923554492822556,0.9302483289953755,0.0,0.0,0.0013802923630852515,0.009894761797754443,2750142
2873,1977,Jordan,JO,JOR,0.05553587915989805,0.9304926837897958,0.0,0.0,0.004610376864577715,0.00914180891983047,2786757
2874,1978,Jordan,JO,JOR,0.05293613099879493,0.930760969731339,0.0,0.0,0.008383072233642873,0.00829517260934288,2821400
2875,1979,Jordan,JO,JOR,0.05057254274209404,0.9310759180047415,0.0,0.0,0.011420473811377103,0.007566622631632798,2863629
2876,1980,Jordan,JO,JOR,0.04889497092028738,0.9314539856312009,0.0,0.0,0.012487170715018816,0.007163872733492987,2923000
2877,1981,Jordan,JO,JOR,0.048789492181213236,0.9315109752052001,0.0,0.0,0.01074167621912967,0.007978414170709356,3044590
2878,1982,Jordan,JO,JOR,0.050004338000981224,0.9313224974905977,0.0,0.0,0.007302661865328072,0.009967213357708473,3238819
2879,1983,Jordan,JO,JOR,0.05138550374460081,0.9314956198695273,0.0,0.0,0.0037098069358490414,0.012075352277179865,3463253
2880,1984,Jordan,JO,JOR,0.052067524645908074,0.9324960317870589,0.0,0.0,0.001032796456931354,0.013552324635460397,3675458
2881,1985,Jordan,JO,JOR,0.051394990868771195,0.9347351943647274,0.0,0.0,0.0,0.013869814766501435,3833000
2882,1986,Jordan,JO,JOR,0.04840579430010804,0.9379452086847357,0.0,0.0,0.0018515391173245057,0.012481357442678587,3931864
2883,1987,Jordan,JO,JOR,0.04352424156294691,0.9413528082003257,0.0,0.0,0.006148697157450317,0.009799735635967184,4007353
2884,1988,Jordan,JO,JOR,0.038132643966193404,0.9446404558969325,0.0,0.0,0.011128532836900016,0.006732075419853096,4076009
2885,1989,Jordan,JO,JOR,0.03358409696568222,0.9474595107762247,0.0,0.0,0.01509732987641709,0.004157061335550433,4154377
2886,1990,Jordan,JO,JOR,0.031192768255459028,0.9494482272833998,0.0,0.0,0.01643578304766377,0.002923221413477342,4259000
2887,1991,Jordan,JO,JOR,0.036140747256649675,0.9472621304868138,0.0,0.0,0.014204815686175036,0.0026577409451094395,4415404
2888,1992,Jordan,JO,JOR,0.04828451993218385,0.9404679971726694,0.0,0.0,0.009807870816330106,0.002445481017034689,4624857
2889,1993,Jordan,JO,JOR,0.06150539454686053,0.9327228635268807,0.0,0.0,0.005062138572756327,0.0022596778474734914,4867508
2890,1994,Jordan,JO,JOR,0.07087160059373417,0.9269913857798519,0.0,0.0,0.0014209022924736093,0.0020743612039024065,5123505
2891,1995,Jordan,JO,JOR,0.07255499720826354,0.9255797506048762,0.0,0.0,0.0,0.0018652521868602271,5373000
2892,1996,Jordan,JO,JOR,0.06571692929909573,0.9318703074855541,0.0,0.0,0.0,0.0014977538108905196,5661144
2893,1997,Jordan,JO,JOR,0.054789775334479006,0.9438544471070136,0.0,0.0,0.0,0.0009882163818983952,6001722
2894,1998,Jordan,JO,JOR,0.04354701170765071,0.956485226842449,0.0,0.0,0.0,0.0004981172054613368,6327828
2895,1999,Jordan,JO,JOR,0.03461819115729101,0.9661469601780495,0.0,0.0,0.0,0.00013951954156039142,6572556
2896,2000,Jordan,JO,JOR,0.03,0.97,0.0,0.0,0.0,0.0,6669000
2897,2001,Jordan,JO,JOR,0.02881956710676379,0.9699999205453765,0.0,0.0,0.0,0.0,6544616
2898,2002,Jordan,JO,JOR,0.02860895824717254,0.9699998783612312,0.0,0.0,0.0,0.0,6248008
2899,2003,Jordan,JO,JOR,0.02901700579166039,0.9699999592805691,0.0,0.0,0.0,0.0,5893992
2900,2004,Jordan,JO,JOR,0.0296549245147376,0.9699999142456548,0.0,0.0,0.0,0.0,5597384
2901,2005,Jordan,JO,JOR,0.03,0.97,0.0,0.0,0.0,0.0,5473000
2902,2006,Jordan,JO,JOR,0.02999987613067194,0.9699999417085515,0.0,0.0,0.0,0.0,5489656
2903,2007,Jordan,JO,JOR,0.02999981616765798,0.9700000036045557,0.0,0.0,0.0,0.0,5548534
2904,2008,Jordan,JO,JOR,0.029999828712666203,0.9699999947024536,0.0,0.0,0.0,1.765848802021685e-07,5662999
2905,2009,Jordan,JO,JOR,0.029999746853456886,0.9699997400116585,0.0,0.0,0.0,3.4208992312555246e-07,5846416
2906,2010,Jordan,JO,JOR,0.029999764403610647,0.9699997447705782,0.0,0.0,0.0,4.908258111550963e-07,6112148
2907,1945,Japan,JP,JPN,0.009671462430870307,0.0,0.680297586871249,0.0,0.00872808294177166,0.7658122305847783,72147000
2908,1946,Japan,JP,JPN,0.009077545185769757,0.0,0.6871589838751719,0.0,0.009722206461310806,0.7658049777510021,75697117
2909,1947,Japan,JP,JPN,0.008622419897906493,0.0,0.6928556674264442,0.0,0.011313720580627101,0.7657991805508387,78945471
2910,1948,Japan,JP,JPN,0.008285710291170135,0.0,0.6970818451814323,0.0,0.013350980994079496,0.7657959849410858,81754367
2911,1949,Japan,JP,JPN,0.00805102196187017,0.0,0.6995612060032594,0.0,0.015729637096649363,0.7657964576713092,83986108
2912,1950,Japan,JP,JPN,0.007906155339578728,0.0,0.7,0.0,0.018385319813339882,0.7658016560822427,85503000
2913,1951,Japan,JP,JPN,0.007938063220000962,0.0,0.6992320834063785,1.9662499215379535e-07,0.021706427574994247,0.7658090050290774,86458999
2914,1952,Japan,JP,JPN,0.008212087637524611,0.0,0.6983937910830507,7.226809646763065e-07,0.025904808899235642,0.765815451348045,87175397
2915,1953,Japan,JP,JPN,0.008689770294239549,0.0,0.697602062204491,1.4242499125168733e-06,0.03068045100548398,0.7658213428201899,87765496
2916,1954,Japan,JP,JPN,0.009333696736736148,0.0,0.6969747413807038,2.1620374388816917e-06,0.03572491802255845,0.7658270082984656,88342596
2917,1955,Japan,JP,JPN,0.010104807908335206,0.0,0.6966299707930802,2.7971242417434286e-06,0.04071388452033251,0.7658327117501685,89020000
2918,1956,Japan,JP,JPN,0.013025039029528817,0.0,0.6968266487609656,3.318345103436603e-06,0.04584004240355085,0.76583728082776,89803800
2919,1957,Japan,JP,JPN,0.018727256545968365,0.0,0.697547369201052,3.84017564168866e-06,0.051333029245861785,0.7658405120984568,90620855
2920,1958,Japan,JP,JPN,0.02513976592010665,0.0,0.698501619335416,4.362295340973458e-06,0.05691954666808155,0.7658441108723171,91465609
2921,1959,Japan,JP,JPN,0.030265407715341166,0.0,0.6994090965231877,4.862859351768068e-06,0.06233726479085784,0.7658496940210917,92332508
2922,1960,Japan,JP,JPN,0.032183316168898045,0.0,0.7,5.353158256093374e-06,0.06733500686577412,0.765858811791967,93216000
2923,1961,Japan,JP,JPN,0.03180769228685058,0.0,0.7002189098457771,5.822607277899966e-06,0.07188176562660557,0.7658730144816212,94115913
2924,1962,Japan,JP,JPN,0.03133900390939309,0.0,0.7002438875077814,6.292269080406339e-06,0.07615901544634211,0.7658914044005773,95037258
2925,1963,Japan,JP,JPN,0.030840974486052348,0.0,0.7001609860223525,6.751248559030386e-06,0.08024031861058971,0.7659119375056092,95982246
2926,1964,Japan,JP,JPN,0.030374988877352842,0.0,0.7000531256925707,7.199358031800307e-06,0.08419629621084068,0.7659326357306676,96953089
2927,1965,Japan,JP,JPN,0.03,0.0,0.7,7.636393335511271e-06,0.08809466881737994,0.7659515885331591,97952000
2928,1966,Japan,JP,JPN,0.029792031415865138,0.0,0.6999134626337158,8.104414937637234e-06,0.09250326662490367,0.7659654043747349,98958408
2929,1967,Japan,JP,JPN,0.02974245596906928,0.0,0.6997430212225526,8.612338508275152e-06,0.09736004617333745,0.7659754253072337,99972847
2930,1968,Japan,JP,JPN,0.029783473848179826,0.0,0.6996185616943825,9.08648354690232e-06,0.10180738670139881,0.7659867126312079,101029182
2931,1969,Japan,JP,JPN,0.029849852013889764,0.0,0.6996647075975764,9.445849037302068e-06,0.1050178532909294,0.7660040897883451,102161277
2932,1970,Japan,JP,JPN,0.029878997707996867,0.0,0.7,9.641886599034845e-06,0.10620000386835972,0.7660321267274643,103403000
2933,1971,Japan,JP,JPN,0.029831870392166268,2.7458511143083328e-05,0.7006330864838606,9.67721833688527e-06,0.10575195552270365,0.7660795515781055,104885512
2934,1972,Japan,JP,JPN,0.02975616761935829,9.605287500653445e-05,0.701609708296705,9.642808154952874e-06,0.1047924859711915,0.7661460403857877,106607949
2935,1973,Japan,JP,JPN,0.02971825486252484,0.00018596734335964211,0.7030919469221897,9.593553427283125e-06,0.10362973938835378,0.766222915622945,108406130
2936,1974,Japan,JP,JPN,0.029779975228639604,0.00027897885095113533,0.7052372394555938,9.535409944618884e-06,0.1025475854643809,0.7663024224827022,110115874
2937,1975,Japan,JP,JPN,0.029999991037258117,0.0003585096752798616,0.7082074516236007,9.527394620562322e-06,0.10180665573212157,0.7663777526821005,111573000
2938,1976,Japan,JP,JPN,0.030695511865666436,0.00042557600803905986,0.7120962169192122,9.522263179873964e-06,0.10138591220882966,0.7664391965859086,112788313
2939,1977,Japan,JP,JPN,0.031865205288873696,0.0004916723392631154,0.7166102043907376,9.517371710021733e-06,0.10107550602456214,0.7664902666304855,113896991
2940,1978,Japan,JP,JPN,0.033102760405495535,0.0005569023067963844,0.7213532781745383,9.52825040534439e-06,0.10084158119427229,0.7665440556321736,114921413
2941,1979,Japan,JP,JPN,0.034016330664304116,0.0006213111966827298,0.7259414864475158,9.569918293349269e-06,0.10065210320700388,0.7666131818401748,115883957
2942,1980,Japan,JP,JPN,0.0342256885289409,0.0006848904603320007,0.73,9.67407775218951e-06,0.10047642692646845,0.7667098204730881,116807000
2943,1981,Japan,JP,JPN,0.03363473397972312,0.0007476197740400791,0.7338848093958679,1.0101362628791524e-05,0.10031130547563859,0.7668358960663068,117706892
2944,1982,Japan,JP,JPN,0.032609013832809154,0.0008096143389446213,0.7378765460418608,1.0988827954633766e-05,0.10017127138335892,0.7669781334552253,118574975
2945,1983,Japan,JP,JPN,0.03146078994599087,0.0008710501393881235,0.7415053347800806,1.213607357666722e-05,0.10005327476660211,0.76712587592467,119396112
2946,1984,Japan,JP,JPN,0.030492813188679822,0.000932128052922236,0.7443154940530439,1.3332760185548411e-05,0.09995432156412086,0.7672688477436654,120155165
2947,1985,Japan,JP,JPN,0.03,0.0009930733136373792,0.7458621945265109,1.4399563047742e-05,0.09987152114004816,0.7673970803644579,120837000
2948,1986,Japan,JP,JPN,0.02989910453648886,0.0010582195912776482,0.7465565231652624,1.548818882330301e-05,0.09974542637942227,0.767506147085936,121447383
2949,1987,Japan,JP,JPN,0.029887013533336653,0.001127426301436443,0.7470355359967248,1.673661086498649e-05,0.09957445814505159,0.7676036013219628,122007975
2950,1988,Japan,JP,JPN,0.029924994129479986,0.001194287230726927,0.7472000157744211,1.789802639858508e-05,0.09944132041045227,0.7676975570769122,122527476
2951,1989,Japan,JP,JPN,0.029975096286144413,0.0012524856402392093,0.7469517923175678,1.874574481347675e-05,0.09942738171597605,0.7677959468610649,123014584
2952,1990,Japan,JP,JPN,0.03,0.0012957773854451805,0.7461936539302548,1.9031730348726088e-05,0.09961288650609826,0.7679065339574661,123478000
2953,1991,Japan,JP,JPN,0.03001184848320896,0.0013260601955558525,0.7451698821215721,1.8728729204887175e-05,0.10150093294650962,0.7680336823404988,123927255
2954,1992,Japan,JP,JPN,0.030035437794731133,0.001350689748602376,0.7441284433805633,1.8076527962149295e-05,0.10551830644483304,0.7681698395945358,124360165
2955,1993,Japan,JP,JPN,0.03005298312152489,0.0013716194044768601,0.7429791827697404,1.72159739199475e-05,0.11014789731844936,0.7683049544006317,124767847
2956,1994,Japan,JP,JPN,0.03004695831361797,0.0013908105037549559,0.7416326963657013,1.627758432242166e-05,0.11389476892538672,0.7684291561373457,125141419
2957,1995,Japan,JP,JPN,0.029999992030094364,0.0014101632236674319,0.74,1.542176740627391e-05,0.11528212668962,0.7685327084927315,125472000
2958,1996,Japan,JP,JPN,0.02927866764910548,0.0014309023443481112,0.73076318141982,1.4535565156450073e-05,0.1147921369653544,0.7683881578591638,125760504
2959,1997,Japan,JP,JPN,0.027665650816073063,0.0014518665806315392,0.7113182269928854,1.3529615224726036e-05,0.11401921748133571,0.7680064815823768,126019844
2960,1998,Japan,JP,JPN,0.025763443596012077,0.001471386651631556,0.6885971518368837,1.2529786855574034e-05,0.1131637916944003,0.7677333689236305,126259131
2961,1999,Japan,JP,JPN,0.024169910129997925,0.0014877915307332514,0.6694792612634805,1.1661233283019262e-05,0.11242479581714171,0.7679118974297844,126487479
2962,2000,Japan,JP,JPN,0.023479118329466357,0.0014994396830658018,0.6607999984216424,1.1048502927853275e-05,0.112,0.7688828464100257,126714000
2963,2001,Japan,JP,JPN,0.023452051858232105,0.001507791559845239,0.6637796987564069,1.0656021209593399e-05,0.11270817714872092,0.7769087533015945,126970468
2964,2002,Japan,JP,JPN,0.023448741527322545,0.0015151189858889716,0.6725799195972646,1.0341733629129967e-05,0.11468264331442442,0.7940343238052752,127251392
2965,2003,Japan,JP,JPN,0.02345890083694703,0.0015209240757396083,0.6834435886238583,1.0085484994308014e-05,0.11709829209369893,0.8143200805590269,127509981
2966,2004,Japan,JP,JPN,0.023472388255526274,0.0015247599310277357,0.6926591545850626,9.827763780370953e-06,0.1191400382493434,0.831903085688382,127699447
2967,2005,Japan,JP,JPN,0.023479115306050576,0.0015261440210373083,0.6965477839606177,9.548183105977006e-06,0.12,0.8409762312851697,127773000
2968,2006,Japan,JP,JPN,0.023263551850483337,0.001526174730148241,0.6965014181802582,9.227487214588596e-06,0.11873186244056518,0.8436658688842628,127770429
2969,2007,Japan,JP,JPN,0.02267815838221544,0.001526389668793559,0.6961768173549597,8.900025914965521e-06,0.11519740324014328,0.8459858108225364,127752437
2970,2008,Japan,JP,JPN,0.021814475081360276,0.001526973397774221,0.6952953088244967,8.551051027535638e-06,0.10979926955857157,0.8479690079214681,127703600
2971,2009,Japan,JP,JPN,0.02076342158283881,0.0015281114197913594,0.693576742727224,8.204782853956683e-06,0.10293574810254014,0.8496489998596959,127608496
2972,2010,Japan,JP,JPN,0.019615257556697713,0.0015299991595247719,0.6907378264632695,7.846109299566525e-06,0.09499999309542381,0.8510596296146813,127451704
2973,1955,Cambodia,KH,CAM,0.023484297520661158,0.030850413223140496,0.86,0.0,0.034197727272727275,0.05146756198347108,4840000
2974,1956,Cambodia,KH,CAM,0.02295395026873085,0.030429157165825987,0.8618192882521726,0.0,0.03362600569504938,0.050627510070588064,4949562
2975,1957,Cambodia,KH,CAM,0.022405910716412115,0.030000274492697012,0.8636902837681805,0.0,0.033049118197147766,0.0501480384534647,5063887
2976,1958,Cambodia,KH,CAM,0.02184427476556279,0.029566844198550917,0.8655955711380737,0.0,0.032470332726124505,0.049921749749311704,5182731
2977,1959,Cambodia,KH,CAM,0.02127293459106458,0.02913143040229181,0.8675194360941225,0.0,0.03189272218400445,0.049849694205452474,5305850
2978,1960,Cambodia,KH,CAM,0.020695748205411375,0.028696668507270384,0.8694478188845941,0.0,0.03131916068470458,0.04984060371801951,5433000
2979,1961,Cambodia,KH,CAM,0.01940164761720455,0.028257855129213447,0.8715795106382481,0.0,0.030744356631661942,0.05012264500653969,5565249
2980,1962,Cambodia,KH,CAM,0.017178171851153605,0.02781366426519436,0.8739125342265912,0.0,0.030167268437471945,0.050854191915791366,5703168
2981,1963,Cambodia,KH,CAM,0.014726050303441996,0.027370764090162397,0.8761552598009875,0.0,0.029594596975621487,0.05185738799195246,5845763
2982,1964,Cambodia,KH,CAM,0.012679492353019123,0.026934408626914583,0.8780454997114504,0.0,0.02903235927409005,0.052970291576922575,5992038
2983,1965,Cambodia,KH,CAM,0.01161113825109917,0.0265092004559518,0.8793478260869565,0.0,0.028485262986484287,0.054046572219508225,6141000
2984,1966,Cambodia,KH,CAM,0.011191437385038335,0.026017441929554453,0.8810719049812378,0.0,0.027870137940530247,0.05492729518899543,6311343
2985,1967,Cambodia,KH,CAM,0.010777619292671936,0.02546609817032473,0.8833032156964523,0.0,0.02719474238773076,0.05573021034477404,6503941
2986,1968,Cambodia,KH,CAM,0.010417471533314493,0.02496881289635868,0.884590604159247,0.0,0.02658081289576087,0.05672219393409153,6691067
2987,1969,Cambodia,KH,CAM,0.010147852555042042,0.024619156040289292,0.8836561604500807,0.0,0.02612726525001114,0.05815869843586445,6844995
2988,1970,Cambodia,KH,CAM,0.01,0.0245,0.879276448544249,0.0,0.025920005765350244,0.060303545690400695,6938000
2989,1971,Cambodia,KH,CAM,0.009991198713475412,0.024533854475570813,0.8730893402841223,0.0,0.02587472353786821,0.06385418510403361,6988751
2990,1972,Cambodia,KH,CAM,0.010091152822637695,0.02459355908367987,0.8677873844948487,0.0,0.025856232923509408,0.06854157616674689,7032695
2991,1973,Cambodia,KH,CAM,0.010259558757046398,0.02468678468595268,0.863652307831193,0.0,0.025872958173482435,0.07323952709839722,7067263
2992,1974,Cambodia,KH,CAM,0.010457853559584236,0.02482112902504652,0.8609620999601263,0.0,0.025933276510612932,0.07685341106282793,7089887
2993,1975,Cambodia,KH,CAM,0.010648774302620456,0.025005071851225698,0.86,0.0,0.026046069315300086,0.07830008453085376,7098000
2994,1976,Cambodia,KH,CAM,0.010919608846438115,0.025440189891409403,0.8594087213599408,0.0,0.026420347944738187,0.0780668315424413,7035600
2995,1977,Cambodia,KH,CAM,0.011335743741650695,0.026207817854446185,0.8579555090898531,0.0,0.02713756752047395,0.07749390137654644,6886800
2996,1978,Cambodia,KH,CAM,0.011820783401895903,0.027125290645680557,0.8561366481845823,0.0,0.0280063196804388,0.07677666487807787,6709200
2997,1979,Cambodia,KH,CAM,0.012278062313273582,0.027969331138345224,0.8545369184805804,0.0,0.028795195414913724,0.076145966709347,6560400
2998,1980,Cambodia,KH,CAM,0.012586949830717144,0.0284689135118498,0.8538442597722377,0.0,0.02922699292089874,0.0758728839642967,6498000
2999,1981,Cambodia,KH,CAM,0.01265454884630555,0.028422630931776906,0.8532029050092694,0.0,0.02909840587829711,0.07700603350892712,6561356
3000,1982,Cambodia,KH,CAM,0.012531096515554577,0.02795407604129647,0.8516593978019429,0.0,0.02854009573191495,0.07977168875083085,6725030
3001,1983,Cambodia,KH,CAM,0.012305045049763822,0.027267431871351677,0.8497802552325905,0.0,0.027763587956760746,0.08322241290143963,6949426
3002,1984,Cambodia,KH,CAM,0.012057628777529564,0.026545574275946716,0.8480565596939074,0.0,0.026956279177595053,0.08653587024338052,7194947
3003,1985,Cambodia,KH,CAM,0.01185596874157909,0.025935731608730802,0.846880894637564,0.0,0.02626758286176233,0.08905982215036379,7422000
3004,1986,Cambodia,KH,CAM,0.011676644902401405,0.025410637739870002,0.8463024197974904,0.0,0.025655082900445318,0.091003291494697,7633614
3005,1987,Cambodia,KH,CAM,0.011476948167278657,0.024873678606505852,0.8460787454367944,0.0,0.0250215695505528,0.09280754920905708,7857141
3006,1988,Cambodia,KH,CAM,0.011282210273342069,0.024341053130733925,0.8461133566253672,0.0,0.02440446897512702,0.09429280887811932,8089461
3007,1989,Cambodia,KH,CAM,0.011114803049623936,0.023826853180678415,0.8463185562260154,0.0,0.02383561936644974,0.09530357001114266,8327453
3008,1990,Cambodia,KH,CAM,0.010994397759103642,0.02334267040149393,0.8466153127917834,0.0,0.02334267040149393,0.09570494864612512,8568000
3009,1991,Cambodia,KH,CAM,0.011047503755504461,0.022868122842386374,0.8456826393905496,0.0,0.023298993077707112,0.09586051378977663,8812398
3010,1992,Cambodia,KH,CAM,0.011274333207362925,0.02239573649932831,0.8436803588225721,0.0,0.023768905905621498,0.09597157666218874,9062975
3011,1993,Cambodia,KH,CAM,0.011516230738001404,0.02195156057214343,0.8425864009745279,0.0,0.024346670418483148,0.09570222768396269,9318153
3012,1994,Cambodia,KH,CAM,0.011631462245443307,0.021558517991293973,0.8441671015921091,0.0,0.024669722944661403,0.09475276289911588,9576354
3013,1995,Cambodia,KH,CAM,0.011493391622610817,0.02123708824725498,0.85,0.0,0.02441378609190728,0.09285573403822692,9836000
3014,1996,Cambodia,KH,CAM,0.010860497964109024,0.02111823536615052,0.86629543199906,0.0,0.021798138174852124,0.08139240763628917,10085265
3015,1997,Cambodia,KH,CAM,0.009778732071283401,0.02121989120860336,0.8931000802400714,0.0,0.016604513298205906,0.05814581998621827,10325265
3016,1998,Cambodia,KH,CAM,0.008543732438369322,0.02140141611845014,0.9230695245517874,0.0,0.010751730238221088,0.03189032775531825,10573833
3017,1999,Cambodia,KH,CAM,0.007432250571491778,0.02153362583880245,0.9493436140402625,0.0,0.006018453653860335,0.010757871838360003,10848800
3018,2000,Cambodia,KH,CAM,0.006699767191977077,0.02149991045845272,0.9655999283667622,0.0,0.004029369627507163,0.0021710243553008596,11168000
3019,2001,Cambodia,KH,CAM,0.006245015553200231,0.021209317419929503,0.9675147850344035,0.0,0.003930506022765328,0.006207642991047847,11586040
3020,2002,Cambodia,KH,CAM,0.00582439015524823,0.02074541950396237,0.9594680106698565,0.0,0.0038759600268646432,0.015333251274459671,12105130
3021,2003,Cambodia,KH,CAM,0.005448853523538515,0.020244622388931453,0.9481063562009046,0.0,0.003851553859335454,0.025370604869564915,12664499
3022,2004,Cambodia,KH,CAM,0.005119750027625504,0.019814473249612847,0.9389335108838427,0.0,0.0038442432047129755,0.03294573305818155,13203379
3023,2005,Cambodia,KH,CAM,0.004832149915818754,0.01953839396823073,0.9364545055266817,0.0,0.003842837273991655,0.03533211331527707,13661000
3024,2006,Cambodia,KH,CAM,0.004573846488217196,0.019383017303504318,0.9393240810394275,0.0,0.0038439417730669074,0.033338769829000976,14047039
3025,2007,Cambodia,KH,CAM,0.004336688361328374,0.019268201970154462,0.9436195118288178,0.0,0.003851502829392985,0.029432668830650124,14408921
3026,2008,Cambodia,KH,CAM,0.00411897575038155,0.019195862302865865,0.9495238935051721,0.0,0.003866033576394777,0.023626521960318805,14742500
3027,2009,Cambodia,KH,CAM,0.003919334080803785,0.019167917417787613,0.9572274691469018,0.0,0.0038883575084652125,0.015905073955901725,15043627
3028,2010,Cambodia,KH,CAM,0.0037364395816191056,0.01918689618788834,0.9669348809876251,0.0,0.003919152639939128,0.0062225652782738824,15308156
3029,1950,North Korea,KP,PRK,0.02,0.0,0.04,0.0,0.39,0.55,9488000
3030,1951,North Korea,KP,PRK,0.019999930368420685,0.0,0.03999996953618405,0.0,0.40414679990669367,0.5380009992131631,9191232
3031,1952,North Korea,KP,PRK,0.01999992003319511,0.0,0.03999995113139701,0.0,0.4169863487778851,0.5223639387027785,9003736
3032,1953,North Korea,KP,PRK,0.019999946071196806,0.0,0.03999989214239361,0.0,0.4286492722308009,0.5067091925240298,8900624
3033,1954,North Korea,KP,PRK,0.01999998193520882,0.0,0.03999996387041764,0.0,0.43948091725783694,0.4947400973330949,8857008
3034,1955,North Korea,KP,PRK,0.02,0.0,0.04,0.0,0.45,0.49,8848000
3035,1956,North Korea,KP,PRK,0.019999890760318217,0.0,0.03999989298969948,0.0,0.4618470936503989,0.48482554924430105,8971099
