name,abb,year,christian,islam,buddhist,nonrelig,judaism,other,pop
PAN,PAN,1980,1877766,28666,1666,13233,866,27803,1950000
PAN,PAN,1985,2063280,0,0,0,0,103720,2167000
PAN,PAN,1990,2292500,35000,12200,31466,1133,25701,2398000
PAN,PAN,1995,2552070,11666,0,0,3400,63864,2631000
PAN,PAN,2000,2773500,12655,2033,0,3778,64034,2856000
PAN,PAN,2005,3161160,10000,12315,0,5000,39525,3228000
PAN,PAN,2010,4166894,13181,16233,0,6590,52102,4255000
PAR,PAR,1945,1121187,0,0,0,0,128813,1250000
PAR,PAR,1950,1260070,0,0,0,0,110930,1371000
PAR,PAR,1955,1539791,0,0,0,0,147209,1687000
PAR,PAR,1960,1739655,0,0,0,0,102345,1842000
PAR,PAR,1965,1939520,0,0,0,0,141480,2081000
PAR,PAR,1970,2232000,0,1892,12126,1135,102847,2350000
PAR,PAR,1975,2585900,0,1946,12213,1367,57574,2659000
PAR,PAR,1980,3033100,0,2000,12300,1600,65000,3114000
PAR,PAR,1985,3435000,0,2000,0,0,172000,3609000
PAR,PAR,1990,4142546,0,6200,20000,2400,47854,4219000
PAR,PAR,1995,4624128,0,0,0,0,203872,4828000
PAR,PAR,2000,5329016,1000,5524,137400,1365,21695,5496000
PAR,PAR,2005,5367889,1270,4516,188768,1500,335057,5899000
PAR,PAR,2010,6138983,3873,14783,193658,3208,100787,6455292
PER,PER,1945,6779700,0,0,0,0,510300,7290000
PER,PER,1950,7668000,0,0,0,0,301000,7969000
PER,PER,1955,8170818,0,0,0,0,619182,8790000
PER,PER,1960,9561000,0,0,0,0,370000,9931000
PER,PER,1965,11021650,0,0,0,0,445350,11467000
PER,PER,1970,13001607,150,10000,16500,2500,162243,13193000
PER,PER,1975,14552950,0,0,21500,0,586550,15161000
PER,PER,1980,17048745,200,3000,68557,3300,200198,17324000
PER,PER,1985,19003080,0,3500,75000,3500,406920,19492000
PER,PER,1990,21346550,250,7000,85000,4500,125700,21569000
PER,PER,1995,23290887,232,13121,89500,3763,134497,23532000
PER,PER,2000,23532720,5600,8200,461916,3027,1650537,25662000
PER,PER,2005,26698560,6200,8500,862141,3000,232599,27811000
PER,PER,2010,27579681,6000,10200,1176105,3000,627660,29402646
PHI,PHI,1950,18822682,826220,22100,26499,330,577169,20275000
PHI,PHI,1955,21937059,942720,29506,45223,377,613115,23568000
PHI,PHI,1960,25233478,1083520,36912,63947,424,669719,27088000
PHI,PHI,1965,29701787,1350642,44318,82671,470,701112,31881000
PHI,PHI,1970,34409552,1617764,51724,101395,517,503048,36684000
PHI,PHI,1975,39122878,1913882,52862,127197,608,853573,42071000
PHI,PHI,1980,45065360,2210000,54000,153000,700,833940,48317000
PHI,PHI,1985,50587120,2642000,67000,226500,775,1144605,54668000
PHI,PHI,1990,56991959,2828080,61480,300000,850,1297631,61480000
PHI,PHI,1995,63749979,3724151,83681,486154,575,2222460,70267000
PHI,PHI,2000,70508000,4055030,76510,490000,300,1380160,76510000
PHI,PHI,2005,76584168,4464773,96877,765751,300,2329131,84241000
PHI,PHI,2010,84493445,5113771,105000,858781,300,1526681,92097978
PNG,PNG,1975,2615347,0,1562,1678,343,77070,2696000
PNG,PNG,1980,2849420,300,2500,3200,380,122200,2978000
PNG,PNG,1985,3183795,600,4000,6100,420,142085,3337000
PNG,PNG,1990,3513400,900,5500,9000,460,168740,3698000
PNG,PNG,1995,3891350,1094,6691,14539,513,159813,4074000
PNG,PNG,2000,4614720,4000,2000,25000,0,161280,4807000
PNG,PNG,2005,5873280,5090,2545,31818,0,205267,6118000
PNG,PNG,2010,6611410,1832,2865,35816,813,234151,6886887
POL,POL,1945,22731079,624,0,1098788,250000,101509,24182000
POL,POL,1950,23585121,499,0,1080193,150000,8187,24824000
POL,POL,1955,25934561,399,0,1093650,50000,202390,27281000
POL,POL,1960,28166330,300,0,1086107,45000,263263,29561000
POL,POL,1965,30108152,200,0,1078564,31000,278084,31496000
POL,POL,1970,31507995,100,0,991022,24667,2216,32526000
POL,POL,1975,32993696,590,0,1003479,18333,5902,34022000
POL,POL,1980,34508703,1080,0,1055936,12000,281,35578000
POL,POL,1985,35949899,2790,0,1048393,8470,193448,37203000
POL,POL,1990,37050000,4500,900,1040850,4940,17810,38119000
POL,POL,1995,37293803,5303,1458,1252114,1410,33912,38588000
POL,POL,2000,36631210,2500,0,1938250,1400,191640,38765000
POL,POL,2005,35958000,2700,1984,2098855,1400,98061,38161000
POL,POL,2010,34539629,5100,1500,3054633,1600,580458,38182920
POR,POR,1945,7985663,0,0,63342,918,77,8050000
POR,POR,1950,8301840,0,0,102020,1000,140,8405000
POR,POR,1955,8493771,0,0,114883,1089,257,8610000
POR,POR,1960,8739903,0,0,147747,1179,54171,8943000
POR,POR,1965,8730983,0,0,232822,1268,163927,9129000
POR,POR,1970,8722040,833,0,317897,1357,1873,9044000
POR,POR,1975,8714810,4335,0,362393,1328,10134,9093000
POR,POR,1980,9335680,9667,0,406889,1300,12464,9766000
POR,POR,1985,9525108,15000,0,451384,1000,18508,10011000
POR,POR,1990,9344537,20000,50000,395880,500,88083,9899000
POR,POR,1995,9263964,28910,52650,529871,467,40138,9916000
POR,POR,2000,8437963,35000,55300,342987,1773,1001977,9875000
POR,POR,2005,8780641,62993,57449,539444,2482,1105991,10549000
POR,POR,2010,9123319,90987,59598,735901,3192,629508,10642505
PRK,PRK,1950,189760,0,379520,3700320,0,5218400,9488000
PRK,PRK,1955,176960,0,353920,3981600,0,4335520,8848000
PRK,PRK,1960,210500,0,421000,5367750,0,4525750,10525000
PRK,PRK,1965,241220,0,482440,6633550,0,4703790,12061000
PRK,PRK,1970,285260,0,570520,9128320,0,4278900,14263000
PRK,PRK,1975,326020,0,652040,11084680,0,4238260,16301000
PRK,PRK,1980,323800,0,529980,13072840,0,3739380,17666000
PRK,PRK,1985,378840,0,568260,14964180,0,3030720,18942000
PRK,PRK,1990,347260,2200,610890,16086770,0,3315880,20363000
PRK,PRK,1995,462909,2302,662910,17235660,0,3733219,22097000
PRK,PRK,2000,400000,0,1100000,15461884,0,7077116,24039000
PRK,PRK,2005,395355,0,1087233,15282432,0,6994980,23760000
PRK,PRK,2010,405910,0,1116257,15690406,0,7181715,24394288
QAT,QAT,1970,0,120000,0,0,0,0,120000
QAT,QAT,1975,0,169290,0,0,0,1710,171000
QAT,QAT,1980,14500,210580,0,0,0,3920,229000
QAT,QAT,1985,22665,323500,0,0,0,11835,358000
QAT,QAT,1990,34500,416600,9000,0,0,25900,486000
QAT,QAT,1995,27781,500600,0,0,0,19619,548000
QAT,QAT,2000,86566,281530,12901,10574,0,207429,599000
QAT,QAT,2005,63210,553335,17760,26640,0,83084,744029
QAT,QAT,2010,245603,798733,36603,30000,0,588496,1699435
ROK,ROK,1950,1832130,0,2849980,11135,0,15663755,20357000
ROK,ROK,1955,1928160,769,3427840,35267,0,16031964,21424000
ROK,ROK,1960,2751320,1538,4252040,59400,0,17947702,25012000
ROK,ROK,1965,4018700,2307,4853016,83532,0,19747445,28705000
ROK,ROK,1970,5898921,3076,5453992,107664,0,20777347,32241000
ROK,ROK,1975,8654360,3388,6348776,147332,0,20127144,35281000
ROK,ROK,1980,11409800,3700,7243560,187000,0,19279940,38124000
ROK,ROK,1985,8359029,4500,8151624,23216356,150,1074341,40806000
ROK,ROK,1990,10035047,6000,9279818,22584835,125,963175,42869000
ROK,ROK,1995,11711066,7500,10408012,21953315,100,1013007,45093000
ROK,ROK,2000,12736825,38750,10632237,21909247,100,1526841,46844000
ROK,ROK,2005,13762585,70000,10856463,21865180,100,1583672,48138000
ROK,ROK,2010,13973291,71071,11022677,22199939,101,1607921,48875000
ROM,ROM,1945,12996000,163540,0,324182,131707,64571,13680000
ROM,ROM,1950,15516103,179421,0,469330,138795,7351,16311000
ROM,ROM,1955,16266101,196844,0,708608,146264,7183,17325000
ROM,ROM,1960,17016099,214267,0,987887,143132,41615,18403000
ROM,ROM,1965,17631097,231689,0,1000165,140000,24049,19027000
ROM,ROM,1970,18516094,249112,0,1376443,110000,1351,20253000
ROM,ROM,1975,19180047,200816,0,1735722,90000,38415,21245000
ROM,ROM,1980,19798540,152520,0,1985000,65000,199940,22201000
ROM,ROM,1985,20641540,40000,0,1992500,40000,10960,22725000
ROM,ROM,1990,21180551,45928,0,1965000,9670,5851,23207000
ROM,ROM,1995,21446333,61592,0,1150260,8217,14598,22681000
ROM,ROM,2000,21984877,67257,0,230000,7500,37366,22327000
ROM,ROM,2005,21407729,76128,0,260000,8500,47643,21800000
ROM,ROM,2010,20899522,85000,0,350000,9500,89160,21433182
RUS,RUS,1945,59509308,25578947,723549,85877000,4043462,1567734,177300000
RUS,RUS,1950,61415885,26000000,754514,86668696,3907628,1328277,180075000
RUS,RUS,1955,65757632,28500000,786804,95989444,3776357,1348763,196159000
RUS,RUS,1960,70501062,30000000,819093,106310192,3645085,3053568,214329000
RUS,RUS,1965,74134211,30074250,851383,115630940,3513814,6731402,230936000
RUS,RUS,1970,77767360,30148500,883672,124951688,3382543,5633237,242767000
RUS,RUS,1975,75435002,30222750,800254,136526617,3251271,8233106,254469000
RUS,RUS,1980,73102643,30297000,716836,148101547,3120000,10145974,265484000
RUS,RUS,1985,70771650,31360000,633418,159676476,2987095,11905361,277334000
RUS,RUS,1990,68566005,28541901,550000,171251405,2854190,9580499,281344000
RUS,RUS,1995,32225158,14777400,552705,93097620,897498,6223619,147774000
RUS,RUS,2000,105985210,20570760,1796711,17800000,622175,159144,146934000
RUS,RUS,2005,103229800,20035960,1750000,17200000,606000,292240,143114000
RUS,RUS,2010,105697556,16482000,0,20000000,194000,26444,142400000
RWA,RWA,1965,1826997,280985,0,0,0,1022018,3130000
RWA,RWA,1970,2256319,307008,0,0,0,1126673,3690000
RWA,RWA,1975,2726858,335440,0,500,0,1130202,4193000
RWA,RWA,1980,3603000,464580,0,1000,0,1093420,5162000
RWA,RWA,1985,4475220,550000,0,1500,0,1025280,6052000
RWA,RWA,1990,5702750,556056,0,2000,0,920194,7181000
RWA,RWA,1995,4359705,362880,0,8782,0,452633,5184000
RWA,RWA,2000,6779963,328674,0,15564,0,608799,7733000
RWA,RWA,2005,8064826,449600,0,22500,0,455074,8992000
RWA,RWA,2010,9252868,475843,0,36200,0,579525,10344436
SAF,SAF,1945,6397701,67655,53,7396,59997,4732198,11265000
SAF,SAF,1950,8179873,102088,194,19918,75867,4932060,13310000
SAF,SAF,1955,9904406,154044,707,53634,95933,4702276,14911000
SAF,SAF,1960,12518374,206000,1220,87350,116000,4193056,17122000
SAF,SAF,1965,14669841,237748,1733,121065,117738,4458875,19607000
SAF,SAF,1970,17146838,269496,2246,154781,119477,4765162,22458000
SAF,SAF,1975,19751186,315748,2473,526464,138538,4934591,25669000
SAF,SAF,1980,22598100,362000,2700,898147,157600,5151453,29170000
SAF,SAF,1985,25537066,351000,44600,1269831,128800,5711703,33043000
SAF,SAF,1990,28864199,436871,65549,1455672,114400,6129309,37066000
SAF,SAF,1995,35332102,490700,25500,3250000,91116,2054582,41244000
SAF,SAF,2000,31630111,654000,98000,1850000,75749,6069140,40377000
SAF,SAF,2005,37919459,749500,128535,2525000,78642,5933864,47335000
SAF,SAF,2010,40488807,845000,159070,3200000,81536,5247675,50022088
SAL,SAL,1945,1565906,0,0,0,0,174094,1740000
SAL,SAL,1950,1693000,0,0,0,0,166000,1859000
SAL,SAL,1955,1946500,0,0,0,0,188500,2135000
SAL,SAL,1960,2400000,0,0,0,0,178000,2578000
SAL,SAL,1965,2730140,0,0,0,0,89860,2820000
SAL,SAL,1970,3462438,0,300,2400,300,68562,3534000
SAL,SAL,1975,3431933,0,300,71574,300,29893,3534000
SAL,SAL,1980,4392100,0,800,12200,410,102490,4508000
SAL,SAL,1985,4637480,0,0,199000,0,19520,4856000
SAL,SAL,1990,4865340,1550,540,70000,500,93070,5031000
SAL,SAL,1995,5288450,1656,301,289416,282,81895,5662000
SAL,SAL,2000,5711560,1763,602,508833,565,52677,6276000
SAL,SAL,2005,5803034,0,0,562936,282,30748,6397000
SAL,SAL,2010,6209779,2027,0,800563,648,199271,7212288
SAU,SAU,1945,0,2830000,0,0,0,36000,2866000
SAU,SAU,1950,0,3145000,0,0,0,56000,3201000
SAU,SAU,1955,0,3550000,0,0,0,43000,3593000
SAU,SAU,1960,0,4035000,0,0,0,40000,4075000
SAU,SAU,1965,0,4581000,0,0,0,212000,4793000
SAU,SAU,1970,0,5687550,0,0,0,57450,5745000
SAU,SAU,1975,76500,7039500,0,0,0,135000,7251000
SAU,SAU,1980,153000,9400000,5000,30000,0,16000,9604000
SAU,SAU,1985,328200,12151000,29000,15000,0,125800,12649000
SAU,SAU,1990,503400,14103600,53000,0,0,210000,14870000
SAU,SAU,1995,557000,17695000,0,0,0,3000,18255000
SAU,SAU,2000,650000,19351440,0,216070,0,590490,20808000
SAU,SAU,2005,924760,21051150,0,462380,0,680710,23119000
SAU,SAU,2010,782723,24477606,0,521815,0,308640,26090784
SEN,SEN,1960,148162,2611939,248,79760,0,737891,3578000
SEN,SEN,1965,184398,2939249,303,70367,0,724683,3919000
SEN,SEN,1970,229500,3646780,371,60973,0,458376,4396000
SEN,SEN,1975,257564,4277639,453,51580,0,386764,4974000
SEN,SEN,1980,285630,4952910,555,42187,0,411718,5693000
SEN,SEN,1985,320000,6118120,678,32793,0,436409,6908000
SEN,SEN,1990,400000,6407000,830,23400,0,466770,7298000
SEN,SEN,1995,411998,7328829,1015,20441,0,584717,8347000
SEN,SEN,2000,377758,8852140,1242,15200,0,234660,9481000
SEN,SEN,2005,433919,10159120,1300,16700,0,236961,10848000
SEN,SEN,2010,421345,11346069,1631,20144,0,294909,12084098
SEY,SEY,1980,61480,210,0,530,0,780,63000
SEY,SEY,1985,63080,185,0,765,0,970,65000
SEY,SEY,1990,67950,160,0,1000,0,890,70000
SEY,SEY,1995,72574,515,0,344,0,1567,75000
SEY,SEY,2000,72320,516,0,1540,0,2624,77000
SEY,SEY,2005,76719,987,165,1190,0,3939,83000
SEY,SEY,2010,81121,1459,331,840,0,2866,86617
SIE,SIE,1965,159997,904222,0,0,0,1364781,2429000
SIE,SIE,1970,223141,1035563,0,0,0,1397296,2656000
SIE,SIE,1975,258219,1165981,0,0,0,1506800,2931000
SIE,SIE,1980,305300,1336400,0,0,0,1594300,3236000
SIE,SIE,1985,354000,1528000,0,0,0,1703000,3585000
SIE,SIE,1990,452150,1798650,0,72300,0,1673900,3997000
SIE,SIE,1995,419499,2433100,0,63163,0,1279238,4195000
SIE,SIE,2000,856198,2813860,0,50000,0,1133942,4854000
SIE,SIE,2005,1057208,3147566,0,76444,0,1224782,5506000
SIE,SIE,2010,1169246,3396544,0,75086,0,1498398,6139274
SIN,SIN,1965,141305,349389,195356,50762,367,1149821,1887000
SIN,SIN,1970,161773,373180,200030,64030,400,1275587,2075000
SIN,SIN,1975,185199,398590,204815,80765,435,1393196,2263000
SIN,SIN,1980,208630,412800,209600,97500,470,1353000,2282000
SIN,SIN,1985,265000,415000,342450,99320,525,1360705,2483000
SIN,SIN,1990,352000,552000,452400,125000,580,1534020,3016000
SIN,SIN,1995,484916,578219,503449,158354,671,1742391,3468000
SIN,SIN,2000,586418,598618,1708366,596065,300,528233,4018000
SIN,SIN,2005,758539,662809,1698436,599243,300,845673,4565000
SIN,SIN,2010,930663,727000,1688506,602421,300,1163110,5112000
SKN,SKN,1985,38690,0,0,60,0,5250,44000
SKN,SKN,1990,35517,0,0,1701,0,3282,40500
SKN,SKN,1995,36837,64,0,3094,0,3417,43412
SKN,SKN,2000,38155,129,0,4488,0,3553,46325
SKN,SKN,2005,41839,135,0,4494,0,1532,48000
SKN,SKN,2010,45525,141,0,4500,0,534,50700
SLU,SLU,1980,123131,0,0,0,54,815,124000
SLU,SLU,1985,135000,0,0,0,0,2000,137000
SLU,SLU,1990,131057,0,0,200,0,1743,133000
SLU,SLU,1995,135978,352,0,1873,0,6797,145000
SLU,SLU,2000,141130,705,0,3547,0,8618,154000
SLU,SLU,2005,146156,434,0,6611,0,11799,165000
SLU,SLU,2010,151183,164,0,9676,0,2977,164000
SLV,SLV,1995,1780836,47700,0,142635,330,16499,1988000
SLV,SLV,2000,1580712,48019,0,201766,100,155403,1986000
SLV,SLV,2005,1478349,54815,0,347328,152,120356,2001000
SLV,SLV,2010,1375987,61611,0,492891,205,123020,2053714
SNM,SNM,1995,22799,5,0,1750,0,446,25000
SNM,SNM,2000,25650,5,0,1000,0,345,27000
SNM,SNM,2005,29450,6,0,1200,0,344,31000
SNM,SNM,2010,28088,6,0,3450,0,1000,32544
SOL,SOL,1980,216760,165,767,400,0,8908,227000
SOL,SOL,1985,253800,269,897,530,0,14504,270000
SOL,SOL,1990,304000,440,1050,660,0,13850,320000
SOL,SOL,1995,358780,717,1228,954,0,16321,378000
SOL,SOL,2000,408480,1000,1500,1200,0,31820,444000
SOL,SOL,2005,447270,1094,1642,1313,0,38681,490000
SOL,SOL,2010,482878,1700,1750,1700,0,48505,536533
SOM,SOM,1960,11219,3765000,0,6386,0,2395,3785000
SOM,SOM,1965,9343,4209000,0,5528,0,15129,4239000
SOM,SOM,1970,6516,4778000,0,4786,0,1698,4791000
SOM,SOM,1975,6475,5401000,0,4143,0,59382,5471000
SOM,SOM,1980,6436,6695000,0,3500,0,8064,6713000
SOM,SOM,1985,6396,7805000,0,3200,0,60404,7875000
SOM,SOM,1990,6357,8573000,0,2900,0,40743,8623000
SOM,SOM,1995,6317,9401000,0,3686,0,79997,9491000
SOM,SOM,2000,6277,10046515,0,4473,0,39735,10097000
SOM,SOM,2005,4509,8303876,0,4185,0,41430,8354000
SOM,SOM,2010,4333,9283692,0,4087,0,38233,9330345
SPN,SPN,1945,26316757,5605,0,41420,9292,426926,26800000
SPN,SPN,1950,27866921,6974,0,104698,9467,20940,28009000
SPN,SPN,1955,28880553,8676,0,264646,9645,35480,29199000
SPN,SPN,1960,30029122,10378,0,400594,9822,5084,30455000
SPN,SPN,1965,31510692,12080,0,519341,10000,3887,32056000
SPN,SPN,1970,33118261,12782,500,618089,11600,17768,33779000
SPN,SPN,1975,34819831,9641,4500,730744,10950,20334,35596000
SPN,SPN,1980,36748102,5500,8500,755000,9300,15598,37542000
SPN,SPN,1985,37216775,27000,12500,1180000,12000,25725,38474000
SPN,SPN,1990,37464150,170000,16500,1271000,12800,24550,38959000
SPN,SPN,1995,37249500,300000,13838,1590737,29583,26342,39210000
SPN,SPN,2000,34100000,450000,12000,4953750,52000,62250,39630000
SPN,SPN,2005,36380000,1100000,9000,5858730,35000,15270,43398000
SPN,SPN,2010,37121529,1400000,10200,7372239,12000,160528,46076496
SRI,SRI,1950,622786,549745,4896154,9756,0,1599559,7678000
SRI,SRI,1955,746100,580300,5669950,21272,0,1705378,8723000
SRI,SRI,1960,884000,724000,6427850,32789,0,1820361,9889000
SRI,SRI,1965,1004760,818834,7479780,44305,0,1816321,11164000
SRI,SRI,1970,1084191,913668,8433620,55821,0,2028700,12516000
SRI,SRI,1975,1162416,1013584,9392060,105410,0,1822530,13496000
SRI,SRI,1980,1262600,1113500,10050200,155000,0,2165700,14747000
SRI,SRI,1985,1288100,1224000,11160000,217500,0,1952400,15842000
SRI,SRI,1990,1313600,1500000,11650720,250000,0,2278680,16993000
SRI,SRI,1995,1448959,1448960,12447280,190503,0,2576298,18112000
SRI,SRI,2000,1187918,1453159,12985000,60000,0,1413923,17100000
SRI,SRI,2005,1573438,1376759,13537599,85000,0,3095204,19668000
SRI,SRI,2010,1495578,1975865,14467488,9481,0,2641666,20590078
STP,STP,1975,76950,0,0,0,0,6050,83000
STP,STP,1980,91340,0,0,0,0,2660,94000
STP,STP,1985,98980,0,0,0,0,3020,102000
STP,STP,1990,110000,50,0,900,0,4050,115000
STP,STP,1995,116795,54,0,1167,0,3984,122000
STP,STP,2000,129632,58,0,4450,0,12860,147000
STP,STP,2005,139070,1250,0,3235,0,5445,149000
STP,STP,2010,153810,2443,0,2020,0,4642,162915
SUD,SUD,1960,344000,8000000,0,0,0,2821000,11165000
SUD,SUD,1965,546270,8685300,0,0,0,3127430,12359000
SUD,SUD,1970,758720,9649200,0,0,0,3451080,13859000
SUD,SUD,1975,795005,11202000,0,0,0,3728995,15726000
SUD,SUD,1980,1639815,13637130,0,0,0,3404055,18681000
SUD,SUD,1985,1733968,16075066,0,0,0,4299966,22109000
SUD,SUD,1990,4132500,17384983,0,220000,1200,4013317,25752000
SUD,SUD,1995,4478143,18694900,0,0,0,3533957,26707000
SUD,SUD,2000,3502171,20053200,0,0,0,5934629,29490000
SUD,SUD,2005,2927790,24777900,0,0,0,7691310,35397000
SUD,SUD,2010,2867533,28488914,0,401252,0,8367533,40125232
SUR,SUR,1975,216774,71400,1100,5225,750,68751,364000
SUR,SUR,1980,218450,63800,1200,6800,850,63900,355000
SUR,SUR,1985,241000,84000,0,0,0,59000,384000
SUR,SUR,1990,235351,65091,1400,0,525,99633,402000
SUR,SUR,1995,225995,67800,0,0,0,115205,409000
SUR,SUR,2000,234934,69493,617,3241,191,108524,417000
SUR,SUR,2005,274703,82468,893,7200,276,133460,499000
SUR,SUR,2010,271680,110936,0,0,290,183094,566000
SVG,SVG,1980,88650,0,0,590,0,8760,98000
SVG,SVG,1985,92000,0,0,0,0,10000,102000
SVG,SVG,1990,91423,1500,0,1470,0,11607,106000
SVG,SVG,1995,96441,750,0,1951,0,11858,111000
SVG,SVG,2000,98157,798,0,11499,0,3546,114000
SVG,SVG,2005,95826,451,0,6737,0,986,104000
SVG,SVG,2010,93496,104,0,1976,0,8424,104000
SWA,SWA,1970,281835,282,0,0,0,136883,419000
SWA,SWA,1975,349974,341,0,1875,0,126810,479000
SWA,SWA,1980,418110,400,0,3750,0,127740,550000
SWA,SWA,1985,498000,2550,0,5000,0,132450,638000
SWA,SWA,1990,649410,4700,0,7500,0,107390,769000
SWA,SWA,1995,767567,5324,0,8790,0,126319,908000
SWA,SWA,2000,861218,1200,0,11933,0,133649,1008000
SWA,SWA,2005,915600,1500,0,13560,0,195340,1126000
SWA,SWA,2010,957312,8000,0,14449,0,240832,1220594
SWD,SWD,1945,6404458,0,0,199200,13880,22462,6640000
SWD,SWD,1950,6657000,0,0,352350,14094,23556,7047000
SWD,SWD,1955,6923500,0,0,290480,14311,33709,7262000
SWD,SWD,1960,7211000,0,0,224400,14527,30073,7480000
SWD,SWD,1965,7406710,0,0,309360,14744,3186,7734000
SWD,SWD,1970,7610420,2453,300,402150,14960,12717,8043000
SWD,SWD,1975,7664397,5226,6368,491580,15430,9999,8193000
SWD,SWD,1980,7714093,8000,12436,551700,15900,7871,8310000
SWD,SWD,1985,7739016,72500,18505,501000,15700,3279,8350000
SWD,SWD,1990,7833833,137000,24573,513540,15500,34554,8559000
SWD,SWD,1995,7933826,205268,30641,618170,15813,27282,8831000
SWD,SWD,2000,7734793,350550,3505,792990,20031,8131,8910000
SWD,SWD,2005,7630100,350000,15000,993300,19250,22350,9030000
SWD,SWD,2010,7133814,562741,0,1500643,19781,162043,9379022
SWZ,SWZ,1945,4381213,1713,0,9700,19300,74,4412000
SWZ,SWZ,1950,4662971,2009,0,10589,18000,431,4694000
SWZ,SWZ,1955,4936833,2356,0,21719,19048,44,4980000
SWZ,SWZ,1960,5308380,2703,0,28849,19984,2084,5362000
SWZ,SWZ,1965,5729956,9686,0,48360,20520,47478,5856000
SWZ,SWZ,1970,6151533,16670,2031,67872,21057,7837,6267000
SWZ,SWZ,1975,6279141,17135,2015,79536,21628,5545,6405000
SWZ,SWZ,1980,5979500,56600,2000,241600,18300,21000,6319000
SWZ,SWZ,1985,6020800,104400,1200,320000,17950,5650,6470000
SWZ,SWZ,1990,6064100,152200,1030,510900,17600,4170,6750000
SWZ,SWZ,1995,6091621,231500,10480,660350,17750,29299,7041000
SWZ,SWZ,2000,6119143,310800,19931,809800,17900,108426,7386000
SWZ,SWZ,2005,6408536,312354,24170,615675,17923,58342,7437000
SWZ,SWZ,2010,6303993,322000,25431,1050000,17500,106198,7825122
SYR,SYR,1950,463236,2947658,0,0,7837,76269,3495000
SYR,SYR,1955,387241,3534318,0,0,17000,28441,3967000
SYR,SYR,1960,360515,4125689,0,0,11750,2046,4500000
SYR,SYR,1965,333791,4717060,0,0,6500,267649,5325000
SYR,SYR,1970,630500,5611450,0,58050,4500,500,6305000
SYR,SYR,1975,879136,6450000,0,0,2250,48614,7380000
SYR,SYR,1980,1127774,7847700,0,0,2250,75276,9053000
SYR,SYR,1985,968865,9202490,0,0,2250,93395,10267000
SYR,SYR,1990,965500,11003964,0,32500,4000,110036,12116000
SYR,SYR,1995,1408597,12767400,0,0,2500,7503,14186000
SYR,SYR,2000,1487128,14512500,0,122000,2500,872,16125000
SYR,SYR,2005,1363314,16505580,0,265000,0,4106,18138000
SYR,SYR,2010,1530971,18372466,0,297589,0,167562,20368588
TAJ,TAJ,1995,121000,4960600,3700,725000,8800,16900,5836000
TAJ,TAJ,2000,185640,5878600,0,61880,2000,59880,6188000
TAJ,TAJ,2005,205500,6507500,0,68500,2000,66500,6850000
TAJ,TAJ,2010,150000,6692802,5600,185911,2000,400135,7436448
TAW,TAW,1950,335195,29485,1856750,1471,0,5204099,7427000
TAW,TAW,1955,386301,37230,2351060,8651,25,6294733,9078000
TAW,TAW,1960,467407,42975,2821760,15830,51,7443977,10792000
TAW,TAW,1965,528511,52720,3335840,17010,76,8693843,12628000
TAW,TAW,1970,939616,60465,3862520,30189,101,9783109,14676000
TAW,TAW,1975,1113878,72482,4360500,32094,110,10570936,16150000
TAW,TAW,1980,1288140,84500,4807350,34000,120,11590890,17805000
TAW,TAW,1985,1294070,82250,5007080,418500,140,12455960,19258000
TAW,TAW,1990,1295000,80000,5291780,803000,160,12883060,20353000
TAW,TAW,1995,1065199,82437,5501921,881328,168,13772947,21304000
TAW,TAW,2000,1183000,84000,5486000,1531250,100,13590650,21875000
TAW,TAW,2005,1130000,88803,7969500,1821600,100,11759997,22770000
TAW,TAW,2010,1231401,102000,5710455,1593900,100,14132144,22770000
TAZ,TAZ,1965,3677987,3380939,0,13840,88,4600146,11673000
TAZ,TAZ,1970,4683698,4108240,0,20454,98,4460510,13273000
TAZ,TAZ,1975,6093348,4987570,1268,30227,109,4199478,15312000
TAZ,TAZ,1980,7863000,5866900,2536,40000,120,4807444,18580000
TAZ,TAZ,1985,9992400,6737230,3804,50000,145,4949421,21733000
TAZ,TAZ,1990,12378600,8050000,5072,60000,170,5141158,25635000
TAZ,TAZ,1995,15624860,9707840,6340,89677,194,4908089,30337000
TAZ,TAZ,2000,16989531,11730950,7608,105000,0,4683911,33517000
TAZ,TAZ,2005,18595935,12657251,8522,310000,0,5807292,37379000
TAZ,TAZ,2010,20574501,15505201,9777,385000,0,6595524,43070004
THI,THI,1945,78556,345680,15302760,1042,0,1555962,17284000
THI,THI,1950,114250,477130,17807850,5724,0,1230046,19635000
THI,THI,1955,186903,703350,20841040,31416,17,999274,22762000
THI,THI,1960,263842,1025000,24503000,57108,35,785015,26634000
THI,THI,1965,340780,1198074,28102750,82800,52,1300544,31025000
THI,THI,1970,236295,1371149,32912056,108492,69,1741939,36370000
THI,THI,1975,497546,1650574,38050790,153246,69,1516775,41869000
THI,THI,1980,758800,1930000,42513380,198000,70,1317750,46718000
THI,THI,1985,1208400,2063200,45906200,599000,75,1803125,51580000
THI,THI,1990,1658000,2233560,48579930,1000000,80,2367430,55839000
THI,THI,1995,594009,2376040,52866890,1058946,81,2505034,59401000
THI,THI,2000,613987,6139900,53417130,420000,200,807783,61399000
THI,THI,2005,360998,6483900,56409930,648390,200,935582,64839000
THI,THI,2010,403998,6733346,58580120,673334,200,942474,67333472
TKM,TKM,1995,405810,4013010,580,45090,0,44510,4509000
